USERNAME, TIMESTAMP, ACTION, RESOURCE
akbonilla, 09/16/2017 09:52:09PM, resolve, office visit OV03908
hflovell, 05/03/2017 08:09:20PM, resolve, office visit OV03908
gphsu, 02/26/2015 09:38:04AM, resolve, office visit OV03908
gphsu, 01/06/2017 12:51:47AM, resolve, office visit OV03908
gphsu, 07/21/2015 02:04:14AM, resolve, office visit OV03908
gphsu, 09/19/2016 07:56:40AM, resolve, office visit OV03908
gphsu, 01/25/2015 01:29:08PM, resolve, office visit OV01662
pdferrari, 05/05/2016 03:23:06PM, resolve, notification NX3997
akbonilla, 08/06/2015 05:36:17PM, resolve, notification NX3997
hqcooney, 05/25/2015 08:41:33PM, resolve, notification NX3997
hflovell, 11/21/2017 11:13:38AM, resolve, notification NX3997
hqcooney, 02/06/2016 09:54:00PM, resolve, notification NX3997
tbbeard, 12/08/2016 10:47:45AM, resolve, notification NX3997
tbbeard, 06/13/2017 07:25:46PM, resolve, notification NX3997
tbbeard, 06/22/2017 07:56:18AM, resolve, notification NX3997
pdferrari, 09/04/2015 02:06:48PM, resolve, notification NX3997
tbbeard, 03/14/2016 11:39:13PM, resolve, notification NX3997
gphsu, 07/04/2015 10:27:41AM, resolve, notification NX3997
hflovell, 02/15/2016 06:18:02AM, resolve, notification NX3997
pdferrari, 11/19/2017 01:57:35PM, resolve, notification NX3997
hflovell, 11/24/2017 04:56:17PM, resolve, notification NX2833
tbbeard, 12/17/2015 12:28:01PM, resolve, notification NX2172
gphsu, 05/15/2015 11:39:05AM, resolve, notification NX0679
pdferrari, 11/18/2016 11:01:52PM, resolve, notification NX0086
hqcooney, 02/05/2017 08:00:15PM, resolve, message M5808
pdferrari, 06/16/2017 12:50:06PM, resolve, message M5808
tbbeard, 09/09/2016 12:18:32PM, resolve, message M5808
akbonilla, 09/23/2017 02:54:33AM, resolve, message M4584
pdferrari, 01/14/2017 04:53:55AM, resolve, message M3811
tbbeard, 03/23/2015 04:21:18AM, resolve, message M3811
hqcooney, 12/21/2015 03:50:16PM, resolve, message M3811
hqcooney, 05/03/2017 12:00:15PM, resolve, message M3811
gphsu, 07/17/2016 06:58:15AM, resolve, message M3811
tbbeard, 05/08/2017 04:02:15AM, resolve, message M3811
gphsu, 02/11/2016 10:42:31AM, resolve, message M3811
gphsu, 01/21/2017 04:41:55PM, resolve, message M3811
hqcooney, 12/06/2015 11:08:24AM, resolve, message M3811
hflovell, 02/19/2017 10:12:07PM, resolve, message M3811
gphsu, 04/02/2015 03:41:19PM, resolve, message M3811
akbonilla, 12/25/2015 04:38:29PM, resolve, message M3811
hqcooney, 04/09/2017 07:30:23AM, resolve, message M3811
gphsu, 10/01/2016 11:33:50AM, resolve, message M3811
hflovell, 08/13/2017 07:07:08PM, resolve, message M3811
hflovell, 09/16/2017 01:13:15PM, resolve, message M3811
hqcooney, 02/01/2015 11:22:15PM, resolve, message M3811
gphsu, 01/10/2016 05:23:14PM, resolve, message M3811
gphsu, 11/22/2017 03:02:14PM, resolve, message M3811
akbonilla, 03/12/2016 09:49:29AM, resolve, message M3811
akbonilla, 05/09/2017 10:14:08PM, resolve, message M3811
hflovell, 03/01/2017 04:44:09PM, resolve, message M3811
hqcooney, 09/06/2017 03:17:45PM, resolve, message M3811
hqcooney, 02/21/2015 11:38:56AM, resolve, message M3811
gphsu, 03/18/2017 10:36:32AM, resolve, message M3811
akbonilla, 03/09/2017 06:51:14AM, resolve, message M3811
gphsu, 10/21/2015 06:20:27PM, resolve, message M3811
gphsu, 09/22/2015 03:00:56AM, resolve, message M3811
hflovell, 02/14/2017 01:02:57PM, resolve, message M3811
pdferrari, 06/08/2015 04:36:43PM, resolve, message M3811
pdferrari, 07/20/2015 11:08:59PM, resolve, message M3811
tbbeard, 10/06/2017 07:18:04PM, resolve, message M3811
pdferrari, 08/11/2017 12:29:53PM, resolve, message M3386
pdferrari, 02/11/2016 10:02:16PM, resolve, message M2151
akbonilla, 09/06/2017 04:20:25PM, resolve, appointment A004751
gphsu, 03/15/2015 06:25:16AM, resolve, appointment A004323
tbbeard, 03/11/2017 02:51:17AM, resolve, appointment A003922
tbbeard, 12/03/2015 07:07:48PM, resolve, appointment A003832
pdferrari, 07/18/2015 12:05:42AM, resolve, appointment A002127
hflovell, 07/27/2015 05:21:37PM, resolve, appointment A002127
tbbeard, 12/17/2017 02:25:54PM, resolve, appointment A000345
hqcooney, 04/08/2015 01:10:00AM, resolve, appointment A000345
hflovell, 09/02/2017 09:02:40PM, resolve, appointment A000345
pdferrari, 11/16/2016 03:34:38PM, resolve, appointment A000345
hflovell, 09/19/2016 12:10:21PM, resolve, appointment A000345
tbbeard, 07/23/2016 10:15:43AM, resolve, ICD-9 Code 978
akbonilla, 01/13/2017 10:36:10AM, resolve, ICD Code 429
tbbeard, 03/22/2017 06:45:06PM, resolve, ICD Code 429
gphsu, 04/22/2017 11:29:07PM, resolve, ICD Code 429
gphsu, 07/18/2015 06:13:07AM, resolve, ICD Code 429
gphsu, 07/20/2017 05:40:13PM, resolve, ICD Code 429
hqcooney, 10/08/2016 12:00:07AM, resolve, ICD Code 429
pdferrari, 12/21/2017 12:25:20AM, resolve, ICD Code 429
hflovell, 07/11/2016 03:37:04AM, resolve, ICD Code 429
hflovell, 02/07/2015 03:50:29PM, resolve, ICD Code 429
hqcooney, 06/04/2016 07:04:09AM, resolve, ICD Code 429
akbonilla, 12/26/2015 12:41:56AM, resolve, ICD Code 429
hflovell, 12/16/2016 06:13:01PM, resolve, ICD Code 429
hqcooney, 11/17/2015 05:42:50AM, resolve, ICD Code 429
tbbeard, 04/11/2015 07:18:04AM, resolve, HL7 Code 377
gphsu, 03/02/2017 09:23:39AM, resolve, HL7 Code 377
tbbeard, 09/19/2017 09:10:59PM, resolve, HL7 Code 293
hqcooney, 05/21/2017 03:20:09AM, resolve, HL7 Code 293
tbbeard, 12/27/2017 05:17:34PM, query, system alert CA04959
akbonilla, 06/21/2016 11:54:56PM, query, system alert CA04959
akbonilla, 12/27/2015 12:19:18AM, query, system alert CA04959
hqcooney, 07/04/2016 03:58:32AM, query, system alert CA04959
akbonilla, 04/18/2016 03:12:37PM, query, system alert CA04959
akbonilla, 07/21/2017 07:27:04AM, query, system alert CA04959
tbbeard, 12/19/2016 07:19:22PM, query, system alert CA04427
gphsu, 09/24/2017 05:39:43PM, query, system alert CA04427
tbbeard, 11/03/2016 07:15:27PM, query, system alert CA00623
hqcooney, 01/21/2016 09:59:29AM, query, office visit OV04279
akbonilla, 08/05/2015 12:15:34AM, query, office visit OV03860
gphsu, 08/06/2016 09:28:21PM, query, office visit OV03860
tbbeard, 08/22/2015 12:48:40PM, query, office visit OV03860
pdferrari, 02/13/2015 06:59:43PM, query, office visit OV03860
gphsu, 08/12/2016 12:39:07PM, query, office visit OV03860
hflovell, 01/14/2016 03:18:56PM, query, office visit OV03860
gphsu, 10/08/2015 09:49:11AM, query, office visit OV03860
tbbeard, 02/10/2017 08:38:12AM, query, office visit OV03846
akbonilla, 02/18/2015 10:30:11PM, query, office visit OV02679
gphsu, 09/02/2017 02:20:59PM, query, office visit OV02646
hflovell, 06/25/2015 02:49:07PM, query, office visit OV01150
akbonilla, 12/10/2016 10:56:16AM, query, office visit OV01150
akbonilla, 12/16/2015 11:52:21PM, query, office visit OV01150
gphsu, 09/09/2017 09:09:01AM, query, office visit OV01150
pdferrari, 08/02/2016 10:48:36PM, query, office visit OV01150
gphsu, 12/18/2015 10:43:51AM, query, office visit OV01150
akbonilla, 11/14/2016 05:34:49PM, query, office visit OV01150
hqcooney, 06/22/2017 05:48:47AM, query, office visit OV01150
hflovell, 09/11/2016 12:32:06PM, query, office visit OV01150
hflovell, 07/14/2015 03:17:39PM, query, office visit OV01150
hqcooney, 09/11/2015 01:06:47PM, query, office visit OV01150
hflovell, 02/26/2017 05:54:14PM, query, office visit OV01150
hqcooney, 10/10/2016 06:05:56PM, query, office visit OV01150
hqcooney, 07/09/2017 02:51:08PM, query, office visit OV01150
pdferrari, 04/09/2015 01:31:59PM, query, office visit OV01150
gphsu, 01/24/2015 03:59:51PM, query, office visit OV01150
pdferrari, 09/08/2016 09:44:46PM, query, office visit OV01150
hflovell, 04/10/2015 10:21:45AM, query, office visit OV01150
tbbeard, 06/06/2015 06:34:29PM, query, office visit OV01150
akbonilla, 12/10/2017 01:51:03AM, query, office visit OV01150
hflovell, 05/04/2017 12:27:27PM, query, office visit OV01150
hqcooney, 07/25/2016 06:31:01AM, query, office visit OV01150
gphsu, 05/19/2016 09:19:10PM, query, office visit OV01150
gphsu, 12/03/2016 01:14:37PM, query, office visit OV01150
pdferrari, 02/18/2017 11:40:48PM, query, office visit OV01150
hqcooney, 04/23/2015 07:07:32PM, query, office visit OV01150
gphsu, 04/18/2017 07:27:07AM, query, office visit OV01150
hqcooney, 09/07/2017 04:04:34PM, query, office visit OV01150
hflovell, 11/13/2016 11:54:11PM, query, office visit OV01150
hflovell, 05/20/2017 01:27:58PM, query, office visit OV01150
tbbeard, 10/18/2017 05:53:54PM, query, office visit OV01150
hflovell, 06/10/2016 07:22:44PM, query, office visit OV01150
akbonilla, 01/25/2017 11:16:30AM, query, office visit OV01150
akbonilla, 07/02/2016 08:03:56AM, query, office visit OV01150
akbonilla, 04/26/2017 05:32:10PM, query, office visit OV01150
gphsu, 06/21/2015 01:02:57AM, query, office visit OV01150
akbonilla, 08/08/2016 07:07:30PM, query, office visit OV01150
tbbeard, 09/05/2017 07:22:36PM, query, office visit OV01150
akbonilla, 05/04/2016 11:17:14AM, query, office visit OV01150
tbbeard, 03/16/2017 08:10:34PM, query, office visit OV01150
pdferrari, 04/10/2016 04:29:50PM, query, office visit OV01150
pdferrari, 08/23/2017 03:11:18PM, query, office visit OV01150
gphsu, 10/10/2017 03:56:58AM, query, office visit OV01150
tbbeard, 06/26/2016 02:20:47AM, query, office visit OV01150
pdferrari, 03/24/2017 03:02:03PM, query, office visit OV01150
akbonilla, 11/10/2016 12:42:09PM, query, office visit OV01150
hqcooney, 02/07/2017 10:17:47PM, query, office visit OV01150
hflovell, 07/15/2016 10:09:33AM, query, office visit OV00318
akbonilla, 06/07/2016 12:49:14PM, query, office visit OV00318
hflovell, 05/18/2016 12:22:27PM, query, office visit OV00318
hqcooney, 03/06/2016 03:29:48AM, query, office visit OV00318
akbonilla, 05/03/2015 03:39:39AM, query, office visit OV00318
hflovell, 05/26/2015 08:34:44PM, query, office visit OV00318
akbonilla, 07/18/2015 10:06:39PM, query, office visit OV00318
akbonilla, 01/10/2016 09:25:07PM, query, office visit OV00304
pdferrari, 09/20/2016 04:55:34AM, query, notification NX4429
hflovell, 06/02/2016 04:26:57AM, query, notification NX3188
hflovell, 06/10/2015 11:28:34PM, query, notification NX3188
akbonilla, 05/02/2015 08:13:59PM, query, notification NX3188
gphsu, 01/15/2016 11:39:10AM, query, notification NX3188
hflovell, 08/24/2017 08:20:15PM, query, notification NX3188
tbbeard, 05/11/2017 03:53:30AM, query, notification NX3188
hqcooney, 12/19/2015 05:37:39AM, query, notification NX3188
akbonilla, 04/08/2015 05:35:38PM, query, notification NX3188
hflovell, 02/15/2016 07:19:57PM, query, notification NX3188
hflovell, 01/02/2015 07:26:29PM, query, notification NX3188
hqcooney, 11/10/2016 08:59:09PM, query, notification NX3188
tbbeard, 05/20/2016 02:43:25AM, query, notification NX3188
gphsu, 03/04/2017 06:52:04PM, query, notification NX3188
gphsu, 01/04/2017 02:13:22PM, query, notification NX3188
hqcooney, 03/21/2015 05:15:01AM, query, notification NX3188
gphsu, 06/27/2017 08:03:00PM, query, notification NX3188
hflovell, 04/08/2015 06:35:13PM, query, notification NX3188
hflovell, 07/27/2015 12:01:04PM, query, notification NX3188
pdferrari, 11/06/2017 03:26:41PM, query, notification NX3188
akbonilla, 01/01/2016 05:01:52AM, query, notification NX3188
akbonilla, 09/26/2015 05:27:24PM, query, notification NX3188
hqcooney, 10/12/2016 06:09:54PM, query, notification NX3188
tbbeard, 09/04/2016 06:25:14AM, query, notification NX3188
hqcooney, 07/08/2017 08:46:08PM, query, notification NX3188
tbbeard, 01/08/2015 06:33:49PM, query, notification NX3188
akbonilla, 07/22/2017 02:24:32AM, query, notification NX3188
akbonilla, 05/27/2017 12:56:05AM, query, notification NX2653
akbonilla, 06/08/2016 01:34:07AM, query, notification NX2653
gphsu, 08/19/2016 02:41:34AM, query, notification NX2653
tbbeard, 03/06/2016 08:33:40PM, query, notification NX2653
tbbeard, 09/06/2015 09:30:37PM, query, notification NX2653
tbbeard, 02/06/2017 03:57:28PM, query, notification NX2653
gphsu, 10/03/2016 04:32:06PM, query, notification NX2653
pdferrari, 09/27/2015 11:05:35AM, query, notification NX2653
tbbeard, 10/15/2016 05:48:37AM, query, notification NX2653
hflovell, 08/08/2017 02:27:37PM, query, notification NX2653
hflovell, 11/26/2016 03:03:21PM, query, notification NX2653
gphsu, 03/18/2015 03:13:48PM, query, notification NX2653
tbbeard, 10/26/2017 07:18:03PM, query, notification NX2653
hqcooney, 12/12/2017 05:46:38PM, query, notification NX2653
hflovell, 09/12/2016 01:37:32AM, query, notification NX2653
gphsu, 08/23/2016 07:46:14PM, query, notification NX2653
pdferrari, 09/12/2015 05:25:24AM, query, notification NX2653
tbbeard, 02/01/2015 08:48:22AM, query, notification NX2653
tbbeard, 10/26/2016 05:00:32PM, query, notification NX2653
pdferrari, 01/23/2016 11:26:57AM, query, notification NX2653
akbonilla, 03/11/2016 03:34:40PM, query, notification NX2525
hflovell, 03/09/2016 08:51:40PM, query, message M5086
tbbeard, 06/03/2015 09:07:07AM, query, message M2615
gphsu, 06/27/2016 10:45:01PM, query, message M2615
gphsu, 06/08/2015 05:41:51PM, query, message M2615
pdferrari, 07/24/2017 02:22:58AM, query, message M2615
pdferrari, 09/13/2016 07:27:49AM, query, message M2615
gphsu, 03/19/2016 06:44:31PM, query, message M2615
pdferrari, 06/18/2016 02:50:35AM, query, message M2615
pdferrari, 11/13/2016 12:09:55AM, query, message M2615
hflovell, 08/26/2016 01:12:35PM, query, message M2615
pdferrari, 08/05/2017 07:09:01AM, query, message M2615
akbonilla, 02/24/2017 04:35:08AM, query, message M2615
hflovell, 03/09/2016 05:25:23PM, query, message M2615
hflovell, 12/22/2017 09:06:18PM, query, message M2615
akbonilla, 02/22/2015 03:43:29AM, query, message M2615
hflovell, 07/06/2017 07:25:28PM, query, message M2615
akbonilla, 07/22/2015 07:43:29PM, query, message M2615
hflovell, 08/01/2017 04:53:36AM, query, message M2615
hqcooney, 01/27/2015 02:50:06AM, query, message M2615
pdferrari, 09/12/2016 08:28:55AM, query, message M2615
hflovell, 08/12/2016 01:32:10PM, query, message M2615
gphsu, 02/20/2016 01:22:30AM, query, message M2615
hflovell, 12/21/2017 08:53:07PM, query, message M2615
pdferrari, 08/06/2017 06:01:48PM, query, message M2615
hflovell, 03/04/2015 09:45:25AM, query, message M2615
hqcooney, 10/13/2015 05:11:19AM, query, message M2615
pdferrari, 02/13/2016 07:20:34PM, query, message M2615
hflovell, 03/18/2015 03:50:19PM, query, message M2615
hqcooney, 07/22/2015 05:26:12AM, query, message M2615
akbonilla, 02/07/2015 01:32:28PM, query, message M2615
hqcooney, 11/10/2017 02:32:00AM, query, message M2615
pdferrari, 09/24/2016 04:15:27AM, query, message M2615
hqcooney, 02/17/2017 11:40:43PM, query, message M2615
gphsu, 10/06/2017 10:44:12AM, query, appointment A003881
akbonilla, 05/16/2016 01:05:37AM, query, appointment A003764
hflovell, 09/15/2016 01:30:44AM, query, appointment A001913
hflovell, 03/05/2015 08:51:02PM, query, appointment A001815
hflovell, 11/14/2017 12:55:21AM, query, appointment A001815
gphsu, 06/26/2016 08:14:35PM, query, appointment A001815
pdferrari, 10/15/2015 06:40:29PM, query, appointment A001815
hflovell, 07/14/2017 02:32:45AM, query, appointment A001815
hqcooney, 05/13/2015 08:03:31PM, query, appointment A001815
pdferrari, 08/27/2017 10:24:43PM, query, appointment A001815
hflovell, 06/03/2016 11:13:03PM, query, appointment A001815
pdferrari, 04/20/2016 04:49:47PM, query, appointment A001815
pdferrari, 02/16/2017 01:59:53PM, query, appointment A001815
gphsu, 04/15/2015 12:34:13AM, query, appointment A001815
tbbeard, 02/22/2015 12:41:33AM, query, appointment A001815
pdferrari, 02/05/2015 07:22:48PM, query, appointment A001815
gphsu, 03/11/2017 12:59:25PM, query, appointment A001815
pdferrari, 11/23/2016 07:58:52PM, query, appointment A001815
pdferrari, 11/04/2015 09:13:26AM, query, appointment A001815
hflovell, 09/27/2015 07:35:24PM, query, appointment A001815
tbbeard, 06/15/2016 01:44:37PM, query, appointment A001815
gphsu, 03/23/2016 02:18:14PM, query, appointment A001815
hflovell, 07/06/2016 07:11:23AM, query, appointment A001701
gphsu, 10/27/2017 05:12:02PM, query, appointment A000322
pdferrari, 08/02/2017 06:27:53AM, print, system alert CA03168
hflovell, 04/04/2016 08:08:37AM, print, system alert CA00164
hflovell, 05/16/2017 06:42:42PM, print, office visit OV05240
pdferrari, 10/23/2016 06:33:31AM, print, office visit OV05240
hflovell, 11/22/2016 10:29:04PM, print, office visit OV05240
tbbeard, 12/07/2015 11:52:52PM, print, office visit OV05240
tbbeard, 07/10/2017 01:10:25PM, print, office visit OV05240
akbonilla, 12/22/2016 03:08:32AM, print, office visit OV05240
hflovell, 10/10/2015 01:43:53PM, print, office visit OV05240
hflovell, 06/26/2017 05:03:26PM, print, office visit OV05240
akbonilla, 01/14/2016 08:40:55AM, print, office visit OV04711
hqcooney, 06/26/2015 10:50:55PM, print, office visit OV04135
gphsu, 07/27/2015 11:12:55AM, print, office visit OV04135
akbonilla, 04/08/2016 06:33:27AM, print, office visit OV04135
hqcooney, 02/24/2017 02:15:07PM, print, office visit OV04135
hflovell, 08/24/2017 02:59:24PM, print, office visit OV04135
gphsu, 11/14/2015 07:35:31PM, print, office visit OV04135
akbonilla, 06/13/2015 03:03:22AM, print, office visit OV04135
hflovell, 04/14/2015 12:34:31PM, print, office visit OV04135
pdferrari, 09/11/2015 11:28:36PM, print, office visit OV04135
hqcooney, 12/07/2017 11:01:30PM, print, office visit OV04135
akbonilla, 02/16/2017 03:19:06AM, print, office visit OV04135
akbonilla, 12/21/2015 04:43:36AM, print, office visit OV04135
tbbeard, 06/26/2016 01:39:04AM, print, office visit OV04135
pdferrari, 11/18/2016 10:23:15PM, print, office visit OV04135
akbonilla, 02/12/2017 08:06:21PM, print, office visit OV04135
hqcooney, 04/11/2015 01:59:41AM, print, office visit OV04135
gphsu, 06/14/2015 06:03:02PM, print, office visit OV04135
tbbeard, 05/02/2017 02:02:59PM, print, office visit OV04135
gphsu, 05/03/2016 09:14:41PM, print, office visit OV04135
hqcooney, 06/10/2015 05:58:54AM, print, office visit OV04135
hflovell, 02/22/2015 09:21:37PM, print, office visit OV04135
pdferrari, 02/26/2015 01:21:48PM, print, office visit OV04135
hqcooney, 11/25/2016 09:02:57AM, print, office visit OV04135
akbonilla, 11/26/2016 06:25:24AM, print, office visit OV04135
pdferrari, 12/24/2016 07:54:22AM, print, office visit OV04135
hqcooney, 12/10/2016 09:50:43PM, print, office visit OV04135
akbonilla, 09/02/2016 09:39:50PM, print, office visit OV04135
hqcooney, 02/27/2016 09:52:00PM, print, office visit OV04135
akbonilla, 10/08/2016 04:54:38PM, print, office visit OV04135
hqcooney, 07/14/2015 11:39:26AM, print, office visit OV04135
akbonilla, 06/24/2015 03:41:39AM, print, office visit OV04135
tbbeard, 08/03/2017 08:33:44AM, print, office visit OV04135
tbbeard, 08/02/2017 10:41:52AM, print, office visit OV04135
hflovell, 06/04/2016 03:40:11AM, print, office visit OV04135
gphsu, 03/06/2017 09:45:52AM, print, office visit OV04135
hqcooney, 08/01/2016 11:45:51AM, print, office visit OV04135
tbbeard, 05/12/2017 01:34:14AM, print, office visit OV04135
gphsu, 10/18/2015 05:17:16AM, print, office visit OV04135
hqcooney, 07/27/2017 05:54:56AM, print, office visit OV03416
akbonilla, 03/07/2016 10:38:58PM, print, office visit OV03082
hqcooney, 11/22/2015 05:13:35AM, print, office visit OV03082
akbonilla, 02/05/2015 02:19:34PM, print, office visit OV02825
gphsu, 02/22/2015 03:08:11PM, print, office visit OV02825
gphsu, 04/25/2016 08:39:32AM, print, office visit OV00057
pdferrari, 02/13/2015 08:53:50AM, print, office visit OV00057
pdferrari, 09/25/2017 11:02:28AM, print, office visit OV00057
hflovell, 01/21/2016 11:45:44PM, print, notification NX4926
akbonilla, 01/27/2016 06:30:02AM, print, notification NX4926
pdferrari, 03/26/2017 05:57:06AM, print, notification NX4926
gphsu, 11/26/2016 04:02:47PM, print, notification NX4926
tbbeard, 12/18/2015 12:20:22PM, print, notification NX4926
hflovell, 05/25/2015 12:34:13PM, print, notification NX4926
hqcooney, 08/14/2015 08:15:50AM, print, notification NX4926
hqcooney, 04/05/2016 05:10:57AM, print, notification NX4926
gphsu, 07/23/2016 08:04:48PM, print, notification NX4926
akbonilla, 11/07/2015 10:36:49PM, print, notification NX4926
pdferrari, 10/13/2016 05:15:17AM, print, notification NX4926
hflovell, 05/25/2016 09:05:36PM, print, notification NX4926
pdferrari, 04/07/2017 12:13:11PM, print, notification NX4926
tbbeard, 09/08/2015 04:07:28AM, print, notification NX4926
hqcooney, 07/08/2017 08:35:09PM, print, notification NX4926
hqcooney, 01/13/2015 05:00:35PM, print, notification NX4926
tbbeard, 04/23/2015 10:35:21AM, print, notification NX4926
gphsu, 07/02/2017 04:34:08AM, print, notification NX4926
akbonilla, 10/23/2016 02:30:27AM, print, notification NX4926
hflovell, 05/24/2015 11:18:37PM, print, notification NX4652
hqcooney, 03/04/2016 01:33:58PM, print, notification NX4652
akbonilla, 08/08/2017 12:51:30AM, print, notification NX4652
gphsu, 06/17/2016 05:58:06AM, print, notification NX4652
tbbeard, 04/01/2017 03:59:44PM, print, notification NX4652
hqcooney, 07/11/2015 08:54:36PM, print, notification NX4558
pdferrari, 07/04/2017 07:25:39PM, print, notification NX4558
pdferrari, 03/24/2016 11:06:45AM, print, notification NX4558
gphsu, 10/12/2017 05:01:38AM, print, notification NX4558
hflovell, 04/07/2017 07:47:32AM, print, notification NX4558
gphsu, 12/01/2016 11:47:29PM, print, notification NX4558
gphsu, 09/17/2016 10:53:22PM, print, notification NX4558
pdferrari, 02/17/2015 10:26:18AM, print, notification NX4558
akbonilla, 05/22/2015 06:13:43PM, print, notification NX4558
tbbeard, 12/08/2015 01:38:50PM, print, notification NX4558
pdferrari, 03/13/2016 06:53:53AM, print, notification NX4361
pdferrari, 02/12/2017 12:24:10PM, print, notification NX4361
gphsu, 04/16/2016 11:45:47AM, print, notification NX4361
hflovell, 05/13/2015 01:06:50AM, print, notification NX4361
gphsu, 05/20/2017 07:10:43AM, print, notification NX4361
hqcooney, 08/12/2016 12:08:26AM, print, notification NX4361
hflovell, 05/16/2015 08:41:39PM, print, notification NX4361
hflovell, 09/14/2016 08:35:48AM, print, notification NX4361
akbonilla, 12/21/2016 02:31:53PM, print, notification NX4361
gphsu, 01/10/2017 03:28:52PM, print, notification NX4361
pdferrari, 07/06/2016 06:06:22PM, print, notification NX4361
akbonilla, 06/11/2015 03:41:22PM, print, notification NX4361
hflovell, 04/12/2017 05:57:08AM, print, notification NX4361
gphsu, 11/20/2016 11:31:47PM, print, notification NX4361
hqcooney, 11/10/2017 06:46:12AM, print, notification NX4361
hqcooney, 10/14/2016 05:10:17AM, print, notification NX4361
akbonilla, 08/02/2015 07:56:34AM, print, notification NX4361
hflovell, 05/03/2017 08:10:01PM, print, notification NX4361
hflovell, 02/06/2016 08:11:25AM, print, notification NX4361
gphsu, 07/05/2017 12:09:17PM, print, notification NX4361
tbbeard, 04/22/2016 04:32:22PM, print, notification NX4361
tbbeard, 02/11/2016 04:27:26PM, print, notification NX4361
akbonilla, 05/07/2016 04:22:12AM, print, notification NX4361
hflovell, 11/07/2017 02:39:37AM, print, notification NX4361
hflovell, 02/10/2017 03:38:21PM, print, notification NX4361
tbbeard, 02/22/2017 07:40:05AM, print, notification NX4361
gphsu, 05/14/2017 04:08:58PM, print, notification NX4361
hqcooney, 04/03/2016 08:56:36AM, print, notification NX4361
tbbeard, 06/06/2017 12:14:56AM, print, notification NX4361
hqcooney, 07/20/2016 02:42:25AM, print, notification NX4361
gphsu, 04/20/2017 01:57:46AM, print, notification NX4361
gphsu, 09/14/2015 01:46:40PM, print, notification NX4361
hqcooney, 12/05/2016 10:16:49AM, print, notification NX4361
gphsu, 12/05/2015 07:09:03PM, print, notification NX4361
tbbeard, 01/11/2016 11:21:18PM, print, notification NX4361
hqcooney, 12/10/2017 08:02:23PM, print, notification NX4361
tbbeard, 12/14/2015 10:12:22PM, print, notification NX4361
gphsu, 09/09/2015 04:34:17AM, print, notification NX4361
tbbeard, 07/10/2017 08:48:07AM, print, notification NX4361
gphsu, 12/15/2016 09:39:33AM, print, notification NX4361
akbonilla, 05/16/2017 12:11:55PM, print, notification NX4361
tbbeard, 12/26/2016 09:09:07AM, print, notification NX4361
tbbeard, 09/05/2015 03:19:42AM, print, notification NX4361
tbbeard, 08/21/2016 04:11:43PM, print, notification NX4361
hflovell, 06/11/2015 02:41:59PM, print, notification NX4361
pdferrari, 09/22/2015 11:52:50PM, print, notification NX4361
hflovell, 01/09/2016 04:13:40PM, print, notification NX4361
pdferrari, 12/25/2016 09:38:13AM, print, notification NX4361
gphsu, 01/03/2016 02:15:18PM, print, notification NX4361
pdferrari, 02/01/2016 06:40:05PM, print, notification NX4361
tbbeard, 03/04/2015 12:38:29PM, print, notification NX3512
hqcooney, 01/16/2016 06:04:52AM, print, notification NX3512
akbonilla, 12/07/2015 03:02:41AM, print, notification NX2826
hflovell, 09/22/2017 12:28:02PM, print, notification NX2826
hflovell, 06/19/2017 12:37:32PM, print, notification NX2677
tbbeard, 03/19/2017 08:25:09PM, print, notification NX2677
tbbeard, 05/11/2017 07:59:44PM, print, notification NX2677
hflovell, 06/23/2016 08:08:14PM, print, notification NX2129
gphsu, 05/13/2016 06:24:17PM, print, notification NX1885
hflovell, 04/10/2016 02:49:52AM, print, notification NX1420
hqcooney, 11/16/2015 07:31:36AM, print, notification NX0158
akbonilla, 09/10/2015 02:42:34PM, print, notification NX0158
tbbeard, 06/11/2017 08:56:01AM, print, message M4956
hflovell, 05/26/2015 10:53:25AM, print, message M3566
hqcooney, 01/11/2017 02:17:01PM, print, message M3566
tbbeard, 02/16/2017 11:54:40PM, print, message M3566
pdferrari, 02/10/2016 07:51:21PM, print, message M3566
akbonilla, 12/03/2015 10:10:22PM, print, message M3387
tbbeard, 06/27/2017 06:42:25PM, print, message M3387
akbonilla, 06/04/2015 05:13:40PM, print, message M2470
gphsu, 06/05/2016 05:40:47AM, print, message M2343
gphsu, 01/16/2017 10:44:45PM, print, message M2343
tbbeard, 09/27/2015 03:28:19PM, print, message M2343
gphsu, 11/15/2017 03:50:03PM, print, message M2343
pdferrari, 08/19/2017 10:32:26PM, print, message M2343
tbbeard, 08/04/2015 02:19:43AM, print, message M2343
hqcooney, 10/27/2015 04:44:51AM, print, message M2343
gphsu, 07/18/2015 04:38:42AM, print, message M2343
tbbeard, 02/26/2017 10:58:12PM, print, message M2343
pdferrari, 09/07/2016 06:14:29AM, print, message M1902
hflovell, 02/23/2015 07:28:23PM, print, message M1559
pdferrari, 06/16/2016 10:45:52AM, print, appointment A004792
tbbeard, 07/19/2017 05:18:07PM, print, appointment A004792
gphsu, 10/19/2017 12:25:09PM, print, appointment A002047
gphsu, 04/08/2017 03:50:46AM, print, ICD-9 Code 1343
tbbeard, 11/13/2016 08:20:39AM, print, ICD-9 Code 1343
hflovell, 05/06/2017 11:27:18PM, print, ICD-9 Code 1343
hqcooney, 05/02/2015 07:18:28PM, print, ICD-9 Code 1343
